Season,Date,Match,Bet,Odds,P_model,EV,Flat_Stake,Kelly_Stake,Won,Flat_Profit,Kelly_Profit,Flat_Bankroll,Kelly_Bankroll
2016,2016-10-29,Watford vs Hull City,H,5.25,0.518,1.721,10.0,50.0,True,42.5,212.5,9640.5,44905.94000000001
2016,2016-10-29,Tottenham vs Leicester City,H,6.0,0.673,3.039,10.0,50.0,False,-10.0,-50.0,9630.5,44855.94000000001
2016,2016-10-29,West Brom vs Manchester City,D,4.75,0.223,0.059,10.0,3.91,False,-10.0,-3.91,9620.5,44852.030000000006
2016,2016-10-29,Manchester United vs Burnley,H,19.0,0.812,14.423,10.0,50.0,False,-10.0,-50.0,9610.5,44802.030000000006
2016,2016-10-29,Sunderland vs Arsenal,A,9.0,0.738,5.645,10.0,50.0,True,80.0,400.0,9690.5,45202.030000000006
2016,2016-10-29,Middlesbrough vs Bournemouth,H,3.2,0.363,0.16,10.0,18.24,True,22.0,40.12,9712.5,45242.15000000001
2016,2016-10-29,Crystal Palace vs Liverpool,A,5.25,0.594,2.12,10.0,50.0,True,42.5,212.5,9755.0,45454.65000000001
2016,2016-10-29,West Brom vs Manchester City,A,8.0,0.64,4.12,10.0,50.0,True,70.0,350.0,9825.0,45804.65000000001
2016,2016-10-30,Southampton vs Chelsea,H,2.4,0.525,0.261,10.0,46.52,False,-10.0,-46.52,9815.0,45758.13000000001
2016,2016-10-30,Everton vs West Ham United,H,4.75,0.403,0.913,10.0,50.0,True,37.5,187.5,9852.5,45945.63000000001
2016,2016-10-31,Stoke City vs Swansea City,H,3.8,0.499,0.895,10.0,50.0,True,28.0,140.0,9880.5,46085.63000000001
2016,2016-11-05,West Ham United vs Stoke City,D,3.6,0.291,0.046,10.0,4.45,True,26.0,11.57,9906.5,46097.20000000001
2016,2016-11-05,West Ham United vs Stoke City,H,4.0,0.413,0.65,10.0,50.0,False,-10.0,-50.0,9896.5,46047.20000000001
2016,2016-11-05,Chelsea vs Everton,H,7.0,0.675,3.724,10.0,50.0,True,60.0,300.0,9956.5,46347.20000000001
2016,2016-11-05,Burnley vs Crystal Palace,A,3.3,0.422,0.392,10.0,42.57,False,-10.0,-42.57,9946.5,46304.63000000001
2016,2016-11-05,Bournemouth vs Sunderland,D,4.2,0.249,0.047,10.0,3.67,False,-10.0,-3.67,9936.5,46300.960000000014
2016,2016-11-05,Bournemouth vs Sunderland,H,5.5,0.557,2.063,10.0,50.0,False,-10.0,-50.0,9926.5,46250.960000000014
2016,2016-11-05,Manchester City vs Middlesbrough,H,15.0,0.822,11.332,10.0,50.0,False,-10.0,-50.0,9916.5,46200.960000000014
2016,2016-11-06,Swansea City vs Manchester United,A,5.0,0.609,2.045,10.0,50.0,True,40.0,200.0,9956.5,46400.960000000014
2016,2016-11-06,Leicester City vs West Brom,H,5.25,0.552,1.899,10.0,50.0,False,-10.0,-50.0,9946.5,46350.960000000014
2016,2016-11-06,Liverpool vs Watford,H,12.0,0.844,9.134,10.0,50.0,True,110.0,550.0,10056.5,46900.960000000014
2016,2016-11-06,Arsenal vs Tottenham,H,4.2,0.41,0.722,10.0,50.0,False,-10.0,-50.0,10046.5,46850.960000000014
2016,2016-11-06,Hull City vs Southampton,A,5.75,0.663,2.813,10.0,50.0,False,-10.0,-50.0,10036.5,46800.960000000014
2016,2016-11-19,Tottenham vs West Ham United,H,7.5,0.685,4.141,10.0,50.0,True,65.0,325.0,10101.5,47125.960000000014
2016,2016-11-19,Manchester United vs Arsenal,H,2.9,0.446,0.293,10.0,38.51,False,-10.0,-38.51,10091.5,47087.45000000001
2016,2016-11-19,Crystal Palace vs Manchester City,A,6.5,0.594,2.863,10.0,50.0,True,55.0,275.0,10146.5,47362.45000000001
2016,2016-11-19,Crystal Palace vs Manchester City,D,4.5,0.233,0.048,10.0,3.4,False,-10.0,-3.4,10136.5,47359.05000000001
2016,2016-11-19,Southampton vs Liverpool,A,3.4,0.369,0.255,10.0,26.56,False,-10.0,-26.56,10126.5,47332.49000000001
2016,2016-11-19,Southampton vs Liverpool,D,3.6,0.292,0.05,10.0,4.83,True,26.0,12.55,10152.5,47345.040000000015
2016,2016-11-19,Everton vs Swansea City,D,4.33,0.281,0.217,10.0,16.32,True,33.3,54.35,10185.8,47399.390000000014
2016,2016-11-19,Everton vs Swansea City,H,6.0,0.494,1.962,10.0,50.0,False,-10.0,-50.0,10175.8,47349.390000000014
2016,2016-11-19,Stoke City vs Bournemouth,H,3.4,0.448,0.523,10.0,50.0,False,-10.0,-50.0,10165.8,47299.390000000014
2016,2016-11-19,Sunderland vs Hull City,H,3.8,0.451,0.715,10.0,50.0,True,28.0,140.0,10193.8,47439.390000000014
2016,2016-11-19,Watford vs Leicester City,A,2.8,0.395,0.105,10.0,14.6,False,-10.0,-14.6,10183.8,47424.790000000015
2016,2016-11-20,Middlesbrough vs Chelsea,A,7.0,0.594,3.16,10.0,50.0,True,60.0,300.0,10243.8,47724.790000000015
2016,2016-11-21,West Brom vs Burnley,D,3.4,0.319,0.084,10.0,8.79,False,-10.0,-8.79,10233.8,47716.000000000015
2016,2016-11-21,West Brom vs Burnley,H,4.5,0.466,1.095,10.0,50.0,True,35.0,175.0,10268.8,47891.000000000015
2016,2016-11-26,Swansea City vs Crystal Palace,D,3.4,0.329,0.12,10.0,12.45,False,-10.0,-12.45,10258.8,47878.55000000002
2016,2016-11-26,Leicester City vs Middlesbrough,H,4.5,0.631,1.841,10.0,50.0,False,-10.0,-50.0,10248.8,47828.55000000002
2016,2016-11-26,Liverpool vs Sunderland,H,19.0,0.889,15.899,10.0,50.0,True,180.0,900.0,10428.8,48728.55000000002
2016,2016-11-26,Swansea City vs Crystal Palace,H,2.88,0.451,0.3,10.0,39.84,True,18.8,74.89,10447.599999999999,48803.44000000002
2016,2016-11-26,Burnley vs Manchester City,A,9.0,0.659,4.928,10.0,50.0,True,80.0,400.0,10527.599999999999,49203.44000000002
2016,2016-11-26,Hull City vs West Brom,A,3.1,0.345,0.07,10.0,8.29,False,-10.0,-8.29,10517.599999999999,49195.150000000016
2016,2016-11-26,Burnley vs Manchester City,D,6.0,0.213,0.28,10.0,14.0,False,-10.0,-14.0,10507.599999999999,49181.150000000016
2016,2016-11-26,Chelsea vs Tottenham,H,5.25,0.535,1.811,10.0,50.0,True,42.5,212.5,10550.099999999999,49393.650000000016
2016,2016-11-27,Arsenal vs Bournemouth,D,5.0,0.244,0.219,10.0,13.69,False,-10.0,-13.69,10540.099999999999,49379.960000000014
2016,2016-11-27,Arsenal vs Bournemouth,H,9.0,0.622,4.602,10.0,50.0,True,80.0,400.0,10620.099999999999,49779.960000000014
2016,2016-11-27,Manchester United vs West Ham United,H,8.0,0.704,4.629,10.0,50.0,False,-10.0,-50.0,10610.099999999999,49729.960000000014
2016,2016-11-27,Southampton vs Everton,H,3.6,0.523,0.881,10.0,50.0,True,26.0,130.0,10636.099999999999,49859.960000000014
2016,2016-11-27,Watford vs Stoke City,H,3.3,0.422,0.391,10.0,42.5,False,-10.0,-42.5,10626.099999999999,49817.460000000014
2016,2016-12-03,West Ham United vs Arsenal,A,4.75,0.442,1.1,10.0,50.0,True,37.5,187.5,10663.599999999999,50004.960000000014
2016,2016-12-03,Crystal Palace vs Southampton,A,3.5,0.449,0.571,10.0,50.0,False,-10.0,-50.0,10653.599999999999,49954.960000000014
2016,2016-12-03,Manchester City vs Chelsea,H,3.6,0.477,0.717,10.0,50.0,False,-10.0,-50.0,10643.599999999999,49904.960000000014
2016,2016-12-03,Stoke City vs Burnley,H,6.5,0.599,2.894,10.0,50.0,True,55.0,275.0,10698.599999999999,50179.960000000014
2016,2016-12-03,Tottenham vs Swansea City,D,5.5,0.206,0.13,10.0,7.24,False,-10.0,-7.24,10688.599999999999,50172.720000000016
2016,2016-12-03,Sunderland vs Leicester City,A,3.4,0.517,0.758,10.0,50.0,False,-10.0,-50.0,10678.599999999999,50122.720000000016
2016,2016-12-03,Tottenham vs Swansea City,H,9.0,0.674,5.064,10.0,50.0,True,80.0,400.0,10758.599999999999,50522.720000000016
2016,2016-12-03,West Brom vs Watford,H,3.75,0.456,0.71,10.0,50.0,True,27.5,137.5,10786.099999999999,50660.220000000016
2016,2016-12-03,Stoke City vs Burnley,D,4.0,0.287,0.147,10.0,12.26,False,-10.0,-12.26,10776.099999999999,50647.960000000014
2016,2016-12-04,Bournemouth vs Liverpool,A,5.0,0.563,1.813,10.0,50.0,False,-10.0,-50.0,10766.099999999999,50597.960000000014
2016,2016-12-04,Everton vs Manchester United,A,3.6,0.553,0.992,10.0,50.0,False,-10.0,-50.0,10756.099999999999,50547.960000000014
2016,2016-12-04,Bournemouth vs Liverpool,D,4.0,0.281,0.124,10.0,10.32,False,-10.0,-10.32,10746.099999999999,50537.640000000014
2016,2016-12-05,Middlesbrough vs Hull City,H,5.25,0.471,1.473,10.0,50.0,True,42.5,212.5,10788.599999999999,50750.140000000014
2016,2016-12-10,Watford vs Everton,A,3.1,0.352,0.091,10.0,10.87,False,-10.0,-10.87,10778.599999999999,50739.27000000001
2016,2016-12-10,Swansea City vs Sunderland,D,3.5,0.372,0.302,10.0,30.18,False,-10.0,-30.18,10768.599999999999,50709.09000000001
2016,2016-12-10,Swansea City vs Sunderland,H,3.6,0.449,0.617,10.0,50.0,True,26.0,130.0,10794.599999999999,50839.09000000001
2016,2016-12-10,Leicester City vs Manchester City,A,5.25,0.461,1.418,10.0,50.0,False,-10.0,-50.0,10784.599999999999,50789.09000000001
2016,2016-12-10,Leicester City vs Manchester City,D,4.0,0.269,0.077,10.0,6.38,False,-10.0,-6.38,10774.599999999999,50782.710000000014
2016,2016-12-10,Hull City vs Crystal Palace,A,3.5,0.334,0.17,10.0,16.99,False,-10.0,-16.99,10764.599999999999,50765.720000000016
2016,2016-12-10,Burnley vs Bournemouth,A,3.5,0.362,0.266,10.0,26.64,False,-10.0,-26.64,10754.599999999999,50739.080000000016
2016,2016-12-10,Burnley vs Bournemouth,D,3.5,0.312,0.093,10.0,9.28,False,-10.0,-9.28,10744.599999999999,50729.80000000002
2016,2016-12-10,Arsenal vs Stoke City,D,5.5,0.231,0.271,10.0,15.04,False,-10.0,-15.04,10734.599999999999,50714.76000000002
2016,2016-12-10,Arsenal vs Stoke City,H,9.5,0.646,5.139,10.0,50.0,True,85.0,425.0,10819.599999999999,51139.76000000002
2016,2016-12-11,Southampton vs Middlesbrough,H,6.0,0.607,2.64,10.0,50.0,True,50.0,250.0,10869.599999999999,51389.76000000002
2016,2016-12-11,Manchester United vs Tottenham,H,3.6,0.441,0.587,10.0,50.0,True,26.0,130.0,10895.599999999999,51519.76000000002
2016,2016-12-11,Chelsea vs West Brom,H,15.0,0.757,10.361,10.0,50.0,True,140.0,700.0,11035.599999999999,52219.76000000002
2016,2016-12-11,Liverpool vs West Ham United,H,11.0,0.833,8.168,10.0,50.0,False,-10.0,-50.0,11025.599999999999,52169.76000000002
2016,2016-12-13,Bournemouth vs Leicester City,H,3.2,0.338,0.08,10.0,9.14,True,22.0,20.11,11047.599999999999,52189.87000000002
2016,2016-12-13,Everton vs Arsenal,A,4.2,0.484,1.031,10.0,50.0,False,-10.0,-50.0,11037.599999999999,52139.87000000002
2016,2016-12-14,Sunderland vs Chelsea,A,10.0,0.504,4.038,10.0,50.0,True,90.0,450.0,11127.599999999999,52589.87000000002
2016,2016-12-14,West Brom vs Swansea City,H,4.0,0.497,0.986,10.0,50.0,True,30.0,150.0,11157.599999999999,52739.87000000002
2016,2016-12-14,Tottenham vs Hull City,H,15.0,0.823,11.346,10.0,50.0,True,140.0,700.0,11297.599999999999,53439.87000000002
2016,2016-12-14,Sunderland vs Chelsea,D,5.75,0.273,0.57,10.0,30.0,False,-10.0,-30.0,11287.599999999999,53409.87000000002
2016,2016-12-14,West Ham United vs Burnley,H,5.75,0.505,1.906,10.0,50.0,True,47.5,237.5,11335.099999999999,53647.37000000002
2016,2016-12-14,Middlesbrough vs Liverpool,A,6.0,0.661,2.963,10.0,50.0,True,50.0,250.0,11385.099999999999,53897.37000000002
2016,2016-12-14,Stoke City vs Southampton,A,3.1,0.397,0.232,10.0,27.64,False,-10.0,-27.64,11375.099999999999,53869.73000000002
2016,2016-12-14,Manchester City vs Watford,H,11.0,0.753,7.283,10.0,50.0,True,100.0,500.0,11475.099999999999,54369.73000000002
2016,2016-12-14,Crystal Palace vs Manchester United,D,4.0,0.272,0.086,10.0,7.18,False,-10.0,-7.18,11465.099999999999,54362.55000000002
2016,2016-12-14,Crystal Palace vs Manchester United,A,5.25,0.515,1.706,10.0,50.0,True,42.5,212.5,11507.599999999999,54575.05000000002
2016,2016-12-14,West Ham United vs Burnley,D,4.0,0.275,0.101,10.0,8.39,False,-10.0,-8.39,11497.599999999999,54566.66000000002
2016,2016-12-17,West Brom vs Manchester United,A,5.75,0.547,2.146,10.0,50.0,True,47.5,237.5,11545.099999999999,54804.16000000002
2016,2016-12-17,Sunderland vs Watford,H,2.9,0.366,0.062,10.0,8.11,True,19.0,15.41,11564.099999999999,54819.57000000002
2016,2016-12-17,West Ham United vs Hull City,H,6.0,0.608,2.65,10.0,50.0,True,50.0,250.0,11614.099999999999,55069.57000000002
2016,2016-12-17,Middlesbrough vs Swansea City,D,3.4,0.312,0.061,10.0,6.31,False,-10.0,-6.31,11604.099999999999,55063.260000000024
2016,2016-12-17,Middlesbrough vs Swansea City,H,4.0,0.437,0.747,10.0,50.0,True,30.0,150.0,11634.099999999999,55213.260000000024
2016,2016-12-17,Crystal Palace vs Chelsea,A,6.5,0.544,2.538,10.0,50.0,True,55.0,275.0,11689.099999999999,55488.260000000024
2016,2016-12-17,Crystal Palace vs Chelsea,D,4.2,0.27,0.136,10.0,10.62,False,-10.0,-10.62,11679.099999999999,55477.64000000002
2016,2016-12-18,Manchester City vs Arsenal,H,3.5,0.453,0.586,10.0,50.0,True,25.0,125.0,11704.099999999999,55602.64000000002
2016,2016-12-18,Tottenham vs Burnley,H,15.0,0.9,12.5,10.0,50.0,True,140.0,700.0,11844.099999999999,56302.64000000002
2016,2016-12-18,Bournemouth vs Southampton,A,3.0,0.423,0.268,10.0,33.49,True,20.0,66.98,11864.099999999999,56369.620000000024
2016,2016-12-19,Everton vs Liverpool,A,4.2,0.452,0.898,10.0,50.0,True,32.0,160.0,11896.099999999999,56529.620000000024
2016,2016-12-26,Manchester United vs Sunderland,H,13.0,0.797,9.367,10.0,50.0,True,120.0,600.0,12016.099999999999,57129.620000000024
2016,2016-12-26,Watford vs Crystal Palace,H,2.9,0.439,0.273,10.0,35.96,False,-10.0,-35.96,12006.099999999999,57093.660000000025
2016,2016-12-26,Leicester City vs Everton,H,2.9,0.517,0.5,10.0,50.0,False,-10.0,-50.0,11996.099999999999,57043.660000000025
2016,2016-12-26,Hull City vs Manchester City,A,10.0,0.696,5.961,10.0,50.0,True,90.0,450.0,12086.099999999999,57493.660000000025
2016,2016-12-26,Hull City vs Manchester City,D,5.5,0.198,0.088,10.0,4.9,False,-10.0,-4.9,12076.099999999999,57488.760000000024
2016,2016-12-26,Arsenal vs West Brom,D,5.5,0.2,0.099,10.0,5.48,False,-10.0,-5.48,12066.099999999999,57483.28000000002
2016,2016-12-26,Arsenal vs West Brom,H,8.5,0.684,4.815,10.0,50.0,True,75.0,375.0,12141.099999999999,57858.28000000002
2016,2016-12-26,Chelsea vs Bournemouth,H,8.5,0.674,4.729,10.0,50.0,True,75.0,375.0,12216.099999999999,58233.28000000002
2016,2016-12-27,Liverpool vs Stoke City,D,5.5,0.241,0.328,10.0,18.21,False,-10.0,-18.21,12206.099999999999,58215.07000000002
2016,2016-12-27,Liverpool vs Stoke City,H,10.0,0.644,5.435,10.0,50.0,True,90.0,450.0,12296.099999999999,58665.07000000002
2016,2016-12-28,Southampton vs Tottenham,H,2.6,0.408,0.06,10.0,9.45,False,-10.0,-9.45,12286.099999999999,58655.620000000024
2016,2016-12-30,Hull City vs Everton,A,4.33,0.411,0.779,10.0,50.0,False,-10.0,-50.0,12276.099999999999,58605.620000000024
2016,2016-12-31,Manchester United vs Middlesbrough,H,16.0,0.841,12.449,10.0,50.0,True,150.0,750.0,12426.099999999999,59355.620000000024
2016,2016-12-31,Leicester City vs West Ham United,H,3.7,0.436,0.612,10.0,50.0,True,27.0,135.0,12453.099999999999,59490.620000000024
2016,2016-12-31,Chelsea vs Stoke City,H,14.0,0.684,8.574,10.0,50.0,True,130.0,650.0,12583.099999999999,60140.620000000024
2016,2016-12-31,Chelsea vs Stoke City,D,6.5,0.183,0.188,10.0,8.54,False,-10.0,-8.54,12573.099999999999,60132.08000000002
2016,2016-12-31,Southampton vs West Brom,H,5.5,0.658,2.619,10.0,50.0,False,-10.0,-50.0,12563.099999999999,60082.08000000002
2016,2016-12-31,Burnley vs Sunderland,H,3.3,0.447,0.474,10.0,50.0,True,23.0,115.0,12586.099999999999,60197.08000000002
2016,2016-12-31,Liverpool vs Manchester City,H,3.1,0.392,0.217,10.0,25.78,True,21.0,54.15,12607.099999999999,60251.230000000025
2016,2016-12-31,Liverpool vs Manchester City,D,3.6,0.296,0.065,10.0,6.23,False,-10.0,-6.23,12597.099999999999,60245.00000000002
2016,2016-12-31,Swansea City vs Bournemouth,D,3.4,0.402,0.368,10.0,38.33,False,-10.0,-38.33,12587.099999999999,60206.67000000002
2016,2017-01-01,Arsenal vs Crystal Palace,H,9.5,0.764,6.262,10.0,50.0,True,85.0,425.0,12672.099999999999,60631.67000000002
2016,2017-01-01,Watford vs Tottenham,A,5.5,0.637,2.505,10.0,50.0,True,45.0,225.0,12717.099999999999,60856.67000000002
2016,2017-01-02,West Ham United vs Manchester United,A,6.0,0.5,1.998,10.0,50.0,True,50.0,250.0,12767.099999999999,61106.67000000002
2016,2017-01-02,West Brom vs Hull City,H,5.5,0.484,1.662,10.0,50.0,True,45.0,225.0,12812.099999999999,61331.67000000002
2016,2017-01-02,Sunderland vs Liverpool,A,11.0,0.567,5.241,10.0,50.0,False,-10.0,-50.0,12802.099999999999,61281.67000000002
2016,2017-01-02,Sunderland vs Liverpool,D,5.5,0.25,0.375,10.0,20.85,True,45.0,93.82,12847.099999999999,61375.49000000002
2016,2017-01-02,Manchester City vs Burnley,H,19.0,0.73,12.866,10.0,50.0,True,180.0,900.0,13027.099999999999,62275.49000000002
2016,2017-01-02,Manchester City vs Burnley,D,8.5,0.161,0.369,10.0,12.29,False,-10.0,-12.29,13017.099999999999,62263.20000000002
2016,2017-01-02,Everton vs Southampton,H,3.6,0.353,0.271,10.0,26.04,True,26.0,67.71,13043.099999999999,62330.91000000002
2016,2017-01-02,Middlesbrough vs Leicester City,A,2.75,0.471,0.294,10.0,42.04,False,-10.0,-42.04,13033.099999999999,62288.87000000002
2016,2017-01-03,Stoke City vs Watford,H,4.5,0.476,1.144,10.0,50.0,True,35.0,175.0,13068.099999999999,62463.87000000002
2016,2017-01-03,Bournemouth vs Arsenal,A,4.33,0.537,1.324,10.0,50.0,False,-10.0,-50.0,13058.099999999999,62413.87000000002
2016,2017-01-03,Crystal Palace vs Swansea City,H,4.75,0.4,0.902,10.0,50.0,False,-10.0,-50.0,13048.099999999999,62363.87000000002
2016,2017-01-04,Tottenham vs Chelsea,H,2.63,0.538,0.415,10.0,50.0,True,16.3,81.5,13064.399999999998,62445.37000000002
2016,2017-01-14,Hull City vs Bournemouth,A,3.3,0.317,0.045,10.0,4.87,False,-10.0,-4.87,13054.399999999998,62440.500000000015
2016,2017-01-14,West Ham United vs Crystal Palace,H,3.2,0.717,1.293,10.0,50.0,True,22.0,110.0,13076.399999999998,62550.500000000015
2016,2017-01-14,Leicester City vs Chelsea,D,4.1,0.255,0.044,10.0,3.56,False,-10.0,-3.56,13066.399999999998,62546.94000000002
2016,2017-01-14,Leicester City vs Chelsea,A,6.0,0.434,1.604,10.0,50.0,True,50.0,250.0,13116.399999999998,62796.94000000002
2016,2017-01-14,Hull City vs Bournemouth,D,3.5,0.327,0.146,10.0,14.59,False,-10.0,-14.59,13106.399999999998,62782.35000000002
2016,2017-01-14,Burnley vs Southampton,D,3.4,0.304,0.032,10.0,3.37,False,-10.0,-3.37,13096.399999999998,62778.98000000002
2016,2017-01-14,Sunderland vs Stoke City,D,3.3,0.374,0.233,10.0,25.33,False,-10.0,-25.33,13086.399999999998,62753.650000000016
2016,2017-01-14,Watford vs Middlesbrough,H,3.2,0.397,0.271,10.0,30.77,False,-10.0,-30.77,13076.399999999998,62722.88000000002
2016,2017-01-14,Tottenham vs West Brom,H,11.0,0.838,8.22,10.0,50.0,True,100.0,500.0,13176.399999999998,63222.88000000002
2016,2017-01-14,Swansea City vs Arsenal,D,4.75,0.315,0.494,10.0,32.93,False,-10.0,-32.93,13166.399999999998,63189.95000000002
2016,2017-01-14,Swansea City vs Arsenal,A,7.0,0.476,2.335,10.0,50.0,True,60.0,300.0,13226.399999999998,63489.95000000002
2016,2017-01-14,Burnley vs Southampton,A,3.6,0.391,0.409,10.0,39.29,False,-10.0,-39.29,13216.399999999998,63450.66000000002
2016,2017-01-15,Everton vs Manchester City,A,4.5,0.461,1.075,10.0,50.0,False,-10.0,-50.0,13206.399999999998,63400.66000000002
2016,2017-01-15,Everton vs Manchester City,D,4.0,0.292,0.169,10.0,14.1,False,-10.0,-14.1,13196.399999999998,63386.56000000002
2016,2017-01-15,Manchester United vs Liverpool,H,3.75,0.547,1.05,10.0,50.0,False,-10.0,-50.0,13186.399999999998,63336.56000000002
2016,2017-01-21,Middlesbrough vs West Ham United,A,2.5,0.46,0.15,10.0,25.04,True,15.0,37.56,13201.399999999998,63374.12000000002
2016,2017-01-21,West Brom vs Sunderland,H,5.75,0.495,1.849,10.0,50.0,True,47.5,237.5,13248.899999999998,63611.62000000002
2016,2017-01-21,Stoke City vs Manchester United,A,6.0,0.602,2.609,10.0,50.0,False,-10.0,-50.0,13238.899999999998,63561.62000000002
2016,2017-01-21,Manchester City vs Tottenham,H,3.6,0.335,0.206,10.0,19.8,False,-10.0,-19.8,13228.899999999998,63541.820000000014
2016,2017-01-21,Bournemouth vs Watford,D,3.75,0.312,0.169,10.0,15.38,True,27.5,42.3,13256.399999999998,63584.12000000002
2016,2017-01-21,Crystal Palace vs Everton,A,3.25,0.423,0.375,10.0,41.64,True,22.5,93.69,13278.899999999998,63677.81000000002
2016,2017-01-21,Bournemouth vs Watford,H,4.75,0.422,1.002,10.0,50.0,False,-10.0,-50.0,13268.899999999998,63627.81000000002
2016,2017-01-21,Liverpool vs Swansea City,H,15.0,0.775,10.619,10.0,50.0,False,-10.0,-50.0,13258.899999999998,63577.81000000002
2016,2017-01-22,Arsenal vs Burnley,H,17.0,0.764,11.986,10.0,50.0,True,160.0,800.0,13418.899999999998,64377.81000000002
2016,2017-01-22,Southampton vs Leicester City,H,5.25,0.433,1.275,10.0,50.0,True,42.5,212.5,13461.399999999998,64590.31000000002
2016,2017-01-22,Chelsea vs Hull City,D,8.0,0.142,0.136,10.0,4.86,False,-10.0,-4.86,13451.399999999998,64585.45000000002
2016,2017-01-22,Chelsea vs Hull City,H,19.0,0.752,13.281,10.0,50.0,True,180.0,900.0,13631.399999999998,65485.45000000002
2016,2017-01-31,Sunderland vs Tottenham,A,9.5,0.643,5.109,10.0,50.0,False,-10.0,-50.0,13621.399999999998,65435.45000000002
2016,2017-01-31,Bournemouth vs Crystal Palace,H,3.9,0.565,1.204,10.0,50.0,False,-10.0,-50.0,13611.399999999998,65385.45000000002
2016,2017-01-31,Liverpool vs Chelsea,H,2.9,0.488,0.416,10.0,50.0,False,-10.0,-50.0,13601.399999999998,65335.45000000002
2016,2017-01-31,Swansea City vs Southampton,D,3.4,0.304,0.032,10.0,3.38,False,-10.0,-3.38,13591.399999999998,65332.07000000002
2016,2017-01-31,Arsenal vs Watford,H,15.0,0.934,13.014,10.0,50.0,False,-10.0,-50.0,13581.399999999998,65282.07000000002
2016,2017-01-31,Burnley vs Leicester City,A,2.9,0.371,0.077,10.0,10.08,False,-10.0,-10.08,13571.399999999998,65271.99000000002
2016,2017-01-31,Sunderland vs Tottenham,D,5.25,0.243,0.277,10.0,16.29,True,42.5,69.25,13613.899999999998,65341.24000000002
2016,2017-01-31,Middlesbrough vs West Brom,H,3.0,0.375,0.124,10.0,15.46,False,-10.0,-15.46,13603.899999999998,65325.78000000002
2016,2017-01-31,Swansea City vs Southampton,A,3.4,0.391,0.328,10.0,34.2,False,-10.0,-34.2,13593.899999999998,65291.58000000002
2016,2017-02-01,Stoke City vs Everton,A,2.88,0.414,0.193,10.0,25.72,False,-10.0,-25.72,13583.899999999998,65265.86000000002
2016,2017-02-01,Manchester United vs Hull City,H,17.0,0.863,13.674,10.0,50.0,False,-10.0,-50.0,13573.899999999998,65215.86000000002
2016,2017-02-01,West Ham United vs Manchester City,A,6.0,0.395,1.368,10.0,50.0,True,50.0,250.0,13623.899999999998,65465.86000000002
2016,2017-02-01,West Ham United vs Manchester City,D,4.5,0.266,0.199,10.0,14.23,False,-10.0,-14.23,13613.899999999998,65451.63000000002
2016,2017-02-04,Tottenham vs Middlesbrough,H,13.0,0.764,8.93,10.0,50.0,True,120.0,600.0,13733.899999999998,66051.63000000002
2016,2017-02-04,Watford vs Burnley,H,3.9,0.343,0.336,10.0,28.96,True,29.0,83.97,13762.899999999998,66135.60000000002
2016,2017-02-04,Watford vs Burnley,D,3.3,0.354,0.169,10.0,18.4,False,-10.0,-18.4,13752.899999999998,66117.20000000001
2016,2017-02-04,West Brom vs Stoke City,H,3.5,0.403,0.412,10.0,41.19,True,25.0,102.96,13777.899999999998,66220.16000000002
2016,2017-02-04,Southampton vs West Ham United,D,3.75,0.337,0.264,10.0,24.02,False,-10.0,-24.02,13767.899999999998,66196.14000000001
2016,2017-02-04,Southampton vs West Ham United,H,4.5,0.45,1.025,10.0,50.0,False,-10.0,-50.0,13757.899999999998,66146.14000000001
2016,2017-02-04,Everton vs Bournemouth,H,5.25,0.703,2.689,10.0,50.0,True,42.5,212.5,13800.399999999998,66358.64000000001
2016,2017-02-04,Crystal Palace vs Sunderland,H,5.5,0.471,1.589,10.0,50.0,False,-10.0,-50.0,13790.399999999998,66308.64000000001
2016,2017-02-04,Chelsea vs Arsenal,H,4.2,0.36,0.513,10.0,40.05,True,32.0,128.15,13822.399999999998,66436.79000000002
2016,2017-02-04,Chelsea vs Arsenal,D,3.6,0.328,0.182,10.0,17.5,False,-10.0,-17.5,13812.399999999998,66419.29000000002
2016,2017-02-04,Hull City vs Liverpool,A,8.0,0.649,4.195,10.0,50.0,False,-10.0,-50.0,13802.399999999998,66369.29000000002
2016,2017-02-05,Manchester City vs Swansea City,H,15.0,0.626,8.383,10.0,50.0,True,140.0,700.0,13942.399999999998,67069.29000000002
2016,2017-02-05,Leicester City vs Manchester United,A,5.75,0.522,2.001,10.0,50.0,True,47.5,237.5,13989.899999999998,67306.79000000002
2016,2017-02-05,Manchester City vs Swansea City,D,7.0,0.235,0.645,10.0,26.87,False,-10.0,-26.87,13979.899999999998,67279.92000000003
2016,2017-02-11,Liverpool vs Tottenham,H,3.4,0.508,0.729,10.0,50.0,True,24.0,120.0,14003.899999999998,67399.92000000003
2016,2017-02-11,Liverpool vs Tottenham,D,3.4,0.308,0.046,10.0,4.83,False,-10.0,-4.83,13993.899999999998,67395.09000000003
2016,2017-02-11,Arsenal vs Hull City,H,13.0,0.823,9.7,10.0,50.0,True,120.0,600.0,14113.899999999998,67995.09000000003
2016,2017-02-11,Manchester United vs Watford,H,14.0,0.767,9.733,10.0,50.0,True,130.0,650.0,14243.899999999998,68645.09000000003
2016,2017-02-11,West Ham United vs West Brom,H,3.6,0.491,0.768,10.0,50.0,False,-10.0,-50.0,14233.899999999998,68595.09000000003
