Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Home_Elo,Away_Elo,Home_xG_Avg_L5,Away_xG_Avg_L5,Home_Streak_L5,Away_Streak_L5,Home_Pressure_Avg_L5,Away_Pressure_Avg_L5,Home_Dominance,Away_Dominance
2012-04-29,2011,Chelsea,QPR,6.0,1.0,H,1582.9009728484305,1444.8312570902046,3.7700000000000005,3.6399999999999997,1.8,1.8,1.0015007215007214,0.8534798534798534,1.7331069260929148,1.6572883352240544
2012-04-30,2011,Manchester City,Manchester United,1.0,0.0,H,1651.4573239335512,1686.8339276263707,5.14,5.3,2.0,2.0,2.248153846153847,1.5340429505135387,2.1823886197156135,2.2398223807003657
2012-05-01,2011,Stoke City,Everton,1.0,1.0,D,1475.354911134377,1551.1188321569134,1.9899999999999998,4.51,1.0,2.2,0.6481991341991342,2.6097756410256414,1.0904279763025004,1.986631688575177
2012-05-01,2011,Liverpool,Fulham,0.0,1.0,A,1505.6203512216098,1512.478004653647,4.86,3.9400000000000004,1.4,2.0,2.0804344193817874,1.0360359722836503,1.9994987603257626,1.7853274679076394
2012-05-02,2011,Bolton,Tottenham,1.0,4.0,A,1429.6874987944652,1564.3793927546083,3.8,4.59,1.0,1.4,0.9583210649000122,6.38160552897395,1.6212499996785241,1.9341678380678955
2012-05-02,2011,Chelsea,Newcastle United,0.0,2.0,A,1589.123781046319,1553.9691753687866,4.9799999999999995,3.05,2.2,2.4,1.3430211893369788,1.1169138755980859,2.137766341612352,1.569391780098343
2012-05-05,2011,Arsenal,Norwich City,3.0,3.0,D,1590.8568756804052,1471.949847650824,4.2,3.55,1.6,0.8,1.543409090909091,0.9103550724637681,1.8442285001814414,1.5375199593735531
2012-05-06,2011,Wolverhampton,Everton,0.0,0.0,D,1372.2007990898328,1548.9720916846443,3.28,4.06,0.4,1.8,0.8159312422470316,2.463942307692308,1.389920213090622,1.8110592244492383
2012-05-06,2011,QPR,Stoke City,1.0,0.0,H,1438.6084488923161,1477.5016516066462,3.59,2.28,1.2,1.2,0.763869463869464,0.7716991341991342,1.5806289197046175,1.1980004404284388
2012-05-06,2011,Manchester United,Swansea City,2.0,0.0,H,1675.8192114688457,1481.2055699236753,4.82,4.7700000000000005,1.4,1.0,1.378487394957983,1.8763076923076922,2.032885123058359,1.925988151979647
2012-05-06,2011,Newcastle United,Manchester City,0.0,2.0,A,1564.9775672912376,1662.4720400910762,3.0,4.6499999999999995,2.4,2.4,1.041913875598086,2.2877142857142863,1.5573273512776633,2.07832587735762
2012-05-06,2011,Bolton,West Brom,2.0,2.0,D,1423.381035271203,1492.8530600415922,3.8899999999999997,2.96,1.0,2.0,0.9416543982333456,0.7109646686528978,1.6465682760723208,1.4860941493444246
2012-05-06,2011,Aston Villa,Tottenham,1.0,1.0,D,1460.13101407558,1570.6858562778705,2.83,4.55,0.6,1.4,0.8030870552212017,6.318447634237108,1.2983682704201547,1.9238495616740987
2012-05-06,2011,Fulham,Sunderland,2.0,1.0,H,1522.2806511495817,1482.7967114769087,3.45,2.86,2.0,0.8,0.943702638950317,0.6806043956043956,1.6409415069732216,1.3334124563938423
2012-05-07,2011,Blackburn,Wigan,0.0,1.0,A,1411.421209353604,1475.3486441685436,2.38,3.55,0.6,1.8,0.6602183908045978,0.9427407407407408,1.150378989160961,1.6384263051116115
2012-05-08,2011,Liverpool,Chelsea,4.0,1.0,H,1495.8177047256752,1578.115389123868,4.970000000000001,4.869999999999999,1.4,1.6,2.305873015873016,1.3051264524948736,2.02988472126018,2.041830770433031
2012-05-13,2011,Swansea City,Liverpool,1.0,0.0,H,1476.2864058251805,1508.1430931584077,4.369999999999999,5.57,1.0,1.8,1.33408547008547,2.208095238095238,1.8046763748867147,2.2531714915089087
2012-05-13,2011,West Brom,Arsenal,2.0,3.0,A,1490.8797243125891,1587.5621013587759,3.6100000000000003,4.78,1.6,1.2,0.9331868908751201,1.5107775119617224,1.640567926483357,1.9773498936956735
2012-05-13,2011,Tottenham,Fulham,2.0,0.0,H,1567.607049962528,1531.1490792183909,4.81,4.12,1.4,2.0,6.995071010860485,1.112750257997936,2.001028546656674,1.8443064211249043
2012-05-13,2011,Sunderland,Manchester United,0.0,1.0,A,1473.9282834080996,1680.7383755673404,2.7199999999999998,5.14,0.6,1.4,0.6111599511599513,1.3140372670807452,1.2690475422421599,2.1301969001512906
2012-05-13,2011,Wigan,Wolverhampton,3.0,2.0,H,1483.5291516153811,1376.890807682205,3.8099999999999996,2.96,2.4,0.6,1.0894074074074074,0.7377703227068018,1.7786077737641015,1.3151708820485881
2012-05-13,2011,Norwich City,Aston Villa,2.0,0.0,H,1475.2446219724534,1463.2098203909225,3.1599999999999997,2.7,0.8,0.6,0.6829040920716113,0.6587688734030197,1.421398565859321,1.2601892854375794
2012-05-13,2011,Manchester City,QPR,3.0,2.0,H,1669.7373292738826,1449.723232546123,5.59,4.18,3.0,1.8,2.4560476190476193,1.3418181818181818,2.422263287806368,1.820592862012299
2012-05-13,2011,Everton,Newcastle United,3.0,1.0,H,1544.2820830922722,1557.7122781084313,4.59,3.53,1.8,1.8,2.9784722222222224,1.1311184210526313,1.9688085554912724,1.6543899408289149
2012-05-13,2011,Chelsea,Blackburn,2.0,1.0,H,1565.7900006911354,1403.2407019067664,4.32,2.09,1.0,0.6,1.104611651980073,0.46625287356321843,1.813544000184303,1.061197520508471
2012-05-13,2011,Stoke City,Bolton,2.0,2.0,D,1466.3868679528393,1425.3543710002061,1.81,3.9299999999999997,0.6,1.2,0.5579736440030558,0.8205625868189536,0.9940364981207571,1.679094498933388
2012-08-18,2012,Arsenal,Sunderland,0.0,0.0,D,1594.8490302715575,1469.2648735934515,4.890000000000001,3.13,1.2,0.6,1.488753702437913,0.6754985754985755,2.012293074739082,1.3908039662915872
2012-08-18,2012,Fulham,Norwich City,5.0,0.0,H,1522.1945893262587,1484.8983710112032,3.96,3.7599999999999993,1.8,0.8,1.0134561403508773,0.9663823529411765,1.7739185571536689,1.6039728989363207
2012-08-18,2012,Newcastle United,Tottenham,2.0,1.0,H,1547.3259184398728,1576.5615398546602,3.66,4.85,1.2,2.0,1.0914632486388383,7.030158730158729,1.6306202449172995,2.075416410627909
2012-08-18,2012,QPR,Swansea City,0.0,5.0,A,1445.3261029993328,1487.2007540504233,3.5700000000000003,4.590000000000001,1.2,1.6,1.0618181818181818,1.3890854700854702,1.5764202941331553,1.9335868677467796
2012-08-18,2012,Reading,Stoke City,1.0,1.0,D,1500.0,1465.2113181443117,0.0,2.2600000000000002,0.0,0.6,0.0,0.5140864966676326,0.4,1.1287230181718166
2012-08-18,2012,West Brom,Liverpool,3.0,0.0,H,1483.5927953998075,1497.228744933165,4.26,5.32,1.6,1.2,1.090329748017977,2.0438528138528134,1.8336247454399484,2.115260998648844
2012-08-18,2012,West Ham United,Aston Villa,1.0,0.0,H,1420.4101507215175,1453.5560713521727,4.82,2.75,0.2,0.6,1.1511309523809523,0.672829131652661,1.8447760401924047,1.2726149523605794
2012-08-19,2012,Wigan,Chelsea,0.0,2.0,A,1490.5527368652595,1571.4253591477698,4.01,4.58,2.4,1.4,1.0394074074074073,1.2950878424562635,1.8404807298307357,1.9330467624394052
2012-08-19,2012,Manchester City,Southampton,3.0,2.0,H,1674.1344588206728,1500.0,6.789999999999999,0.0,3.0,0.0,3.1750952380952384,0.0,2.783435855685512,0.4
2012-08-20,2012,Everton,Manchester United,1.0,0.0,H,1554.6684427608307,1685.4017853819885,4.42,5.74,1.8,2.0,1.6078839869281047,1.6373706004140787,1.920578251402888,2.371440476101864
2012-08-22,2012,Chelsea,Reading,4.0,2.0,H,1579.1388061794532,1499.0020342187645,4.14,1.9499999999999997,1.8,1.0,1.2073873076969053,1.2,1.8431036816478539,1.0847338757916705
2012-08-25,2012,Aston Villa,Everton,1.0,3.0,A,1442.6049388866973,1568.2631748771478,2.6399999999999997,4.1899999999999995,0.4,2.2,0.6814829778065071,1.6691339869281048,1.216694650369786,1.8952035133005727
2012-08-25,2012,Chelsea,Newcastle United,2.0,0.0,H,1586.872335049448,1558.1654068123892,3.6099999999999994,2.9699999999999998,1.8,1.2,1.27783265182646,0.656726406533575,1.6861659560131859,1.4265107751499702
2012-08-25,2012,Manchester United,Fulham,3.0,2.0,H,1671.8070532656714,1531.1252223049348,4.87,3.88,1.4,1.8,1.2623706004140787,1.2648847117794486,2.0468152142041793,1.7523000592813158
2012-08-25,2012,Norwich City,QPR,1.0,1.0,D,1475.967738032527,1436.525550130164,3.0999999999999996,4.0,0.8,1.2,0.9035252100840336,1.187825507825508,1.4035913968086737,1.7030734800347103
2012-08-25,2012,Southampton,Wigan,0.0,2.0,A,1494.6305979074875,1482.839289833576,2.9999999999999996,3.8,0.0,1.8,0.4166666666666667,1.2542222222222221,1.2985681594419964,1.7154238106222868
2012-08-25,2012,Swansea City,West Ham United,3.0,0.0,H,1496.001306919592,1431.361283186993,4.51,4.53,1.6,0.8,1.03408547008547,1.1565931372549019,1.9119336818452244,1.820696342183198
2012-08-25,2012,Tottenham,West Brom,1.0,1.0,D,1565.7220514821438,1493.9850681833007,4.61,4.26,2.0,1.6,7.0796536796536795,1.1002111709428783,2.0005258803952386,1.8363960181822132
2012-08-26,2012,Liverpool,Manchester City,2.0,2.0,D,1486.8364721496719,1679.5038609131852,4.6899999999999995,6.609999999999999,1.2,3.0,1.6339627039627036,3.3005952380952386,1.9234897259065789,2.7308676962435157
2012-08-26,2012,Stoke City,Arsenal,0.0,0.0,D,1466.2092839255472,1591.3840340617987,2.3099999999999996,4.53,0.8,1.4,0.5882623208434568,1.828753702437913,1.1639891423801458,1.923369075749813
2012-09-01,2012,Wigan,Stoke City,2.0,2.0,D,1493.1785407218347,1469.663907007757,4.069999999999999,2.3299999999999996,2.4,0.8,1.3088888888888888,0.6124859233279288,1.8591809441924891,1.1709103752020684
2012-09-01,2012,West Brom,Everton,2.0,0.0,H,1496.020974716798,1574.7963026250634,4.35,4.63,1.2,2.2,1.1402448126586058,1.9145885323826506,1.8239389265911459,2.028945680700017
2012-09-01,2012,West Ham United,Fulham,3.0,0.0,H,1423.2005992793552,1524.9666866419984,4.67,4.459999999999999,0.8,1.8,1.2322875816993464,1.305345238095238,1.860520159807828,1.9246577831045324
2012-09-01,2012,Swansea City,Sunderland,2.0,2.0,D,1504.1619908272298,1472.7298698032102,3.96,2.6100000000000003,2.0,0.6,0.7846349206349206,0.5281301544459439,1.7891098642205945,1.2357279652808562
2012-09-01,2012,Manchester City,QPR,3.0,1.0,H,1674.4646999488136,1437.655935720068,6.21,3.8099999999999996,2.6,0.8,3.0005952380952388,1.1681673881673882,2.5695239199863504,1.606374916192018
2012-09-01,2012,Tottenham,Norwich City,1.0,1.0,D,1563.6861449486464,1474.837352442623,4.7299999999999995,3.05,1.6,1.0,2.0296536796536797,1.0001161191749428,1.9959829719863056,1.4082899606513661
2012-09-02,2012,Liverpool,Arsenal,0.0,2.0,A,1491.8756331140435,1587.929410979589,4.62,4.450000000000001,0.8,1.4,1.5045509392568213,1.9954203691045798,1.8638335021637449,1.8984478429278906
2012-09-02,2012,Newcastle United,Aston Villa,1.0,1.0,D,1548.9897834937406,1436.0718111387816,3.1100000000000003,2.23,1.2,0.4,0.687135763258721,0.5543324401720986,1.4660639422649975,1.0919524829703418
2012-09-02,2012,Southampton,Manchester United,2.0,3.0,A,1484.2913470192289,1677.9655889286078,3.7749999999999995,4.87,0.0,1.8,0.755952380952381,1.2794035674470454,1.5283110258717942,2.088457490380962
2012-09-15,2012,Sunderland,Liverpool,1.0,1.0,D,1473.632098842885,1484.5719351968862,2.35,4.8100000000000005,0.6,0.8,0.4341301544459439,1.38437550066033,1.157968559691436,1.9188858493858365
2012-09-15,2012,Norwich City,West Ham United,0.0,0.0,D,1477.3403013002512,1436.0486754091291,3.1599999999999993,4.319999999999999,1.2,1.2,1.0241161191749426,0.8394304388422036,1.4619574136800666,1.7989463134424342
2012-09-15,2012,Manchester United,Wigan,4.0,0.0,H,1682.904838810789,1492.502766673526,5.64,3.84,2.4,2.0,1.4377369007803789,1.1808888888888887,2.3807746236828766,1.7500007377796067
2012-09-15,2012,Stoke City,Manchester City,1.0,1.0,D,1470.3396810560657,1678.5391763695466,2.66,6.840000000000001,0.8,2.6,0.7449859233279288,2.9282142857142865,1.270090581614951,2.7596104470318794
2012-09-15,2012,Aston Villa,Swansea City,2.0,0.0,H,1439.2120568971338,1503.2597617875551,2.61,4.18,0.4,2.0,0.6218272641886617,1.2406349206349205,1.2067898818392357,1.8548692698100144
2012-09-15,2012,Arsenal,Southampton,6.0,1.0,H,1595.2331088967462,1479.3520971370476,4.12,3.9499999999999997,1.8,0.0,1.6429728166570272,0.7777777777777778,1.841395495705799,1.5794938925698792
2012-09-15,2012,Fulham,West Brom,3.0,0.0,H,1512.1186105122244,1508.2502404013487,5.23,4.4399999999999995,1.2,1.6,1.3936785714285713,1.0989749713887644,2.092231629469927,1.894200064107026
2012-09-15,2012,QPR,Chelsea,0.0,0.0,D,1433.5814592993352,1596.0479583680967,3.63,3.4899999999999998,0.8,2.4,1.1738492063492063,1.2357273886685651,1.5512883891464895,1.712612788898159
2012-09-16,2012,Reading,Tottenham,1.0,3.0,A,1491.2685053487696,1561.183196091018,2.2,4.7,0.5,1.2,0.7714285714285714,2.14965367965368,1.1076716014263386,1.9463155189576047
2012-09-17,2012,Everton,Newcastle United,2.0,2.0,D,1562.5670369405127,1545.8495377353884,4.720000000000001,3.19,2.0,0.8,1.874914619339172,0.7284401110848081,2.032684543184137,1.4492265433961036
2012-09-22,2012,Wigan,Fulham,1.0,2.0,A,1487.4931235226227,1522.007274470972,3.2700000000000005,5.220000000000001,1.4,1.2,0.9866031746031746,1.4331522556390976,1.517664832939366,2.0918686065255927
2012-09-22,2012,Chelsea,Stoke City,1.0,0.0,H,1591.685246197097,1475.704811520816,3.85,2.72,2.6,1.0,1.418875242404654,0.7438965987091924,1.8394493989858927,1.3095212830722178
2012-09-22,2012,Southampton,Aston Villa,4.0,1.0,H,1472.5690089551717,1451.0348962906028,3.5374999999999996,3.6399999999999997,0.0,0.8,0.6818181818181819,0.9593272641886618,1.4539350690547124,1.5589426390108274
2012-09-22,2012,Swansea City,Everton,0.0,3.0,A,1491.4369223940862,1562.0862396295015,3.84,4.7,2.0,2.0,1.2396313364055298,1.5369029234327394,1.7497165126384229,2.026556330567867
2012-09-22,2012,West Brom,Reading,1.0,0.0,H,1498.361576442601,1483.2540828046688,3.95,1.8333333333333333,1.4,0.3333333333333333,0.8603784801606944,0.573109243697479,1.7245630870513602,0.9788677554145783
2012-09-22,2012,West Ham United,Sunderland,1.0,1.0,D,1437.2315798338916,1473.946868624414,3.8199999999999994,2.09,1.4,0.6,0.7603828197945844,0.3623352826510721,1.6692617546223707,1.0800524982998438
2012-09-23,2012,Tottenham,QPR,2.0,1.0,H,1569.197618635119,1437.9441714703348,4.79,2.9899999999999998,1.6,0.4,2.2067965367965368,0.6529796411318151,2.0154526983026986,1.320451779058756
2012-09-23,2012,Newcastle United,Norwich City,1.0,0.0,H,1546.3303350463996,1476.1573968754888,2.9899999999999998,3.88,1.0,1.2,0.7132615396562366,1.403948051948052,1.4093547560123731,1.6776419725001301
2012-09-23,2012,Liverpool,Manchester United,1.0,2.0,A,1484.2571654153571,1687.9144819616922,4.470000000000001,4.9,0.4,2.4,1.4316482279330576,1.4705128205128204,1.7768019107774289,2.1601105285231177
2012-09-23,2012,Manchester City,Arsenal,1.0,1.0,D,1673.1740459047962,1602.016197078622,6.6899999999999995,4.05,2.2,2.2,3.319880952380953,1.7527472527472525,2.6731797455746125,1.8622043192209656
2012-09-29,2012,Arsenal,Chelsea,1.0,2.0,A,1604.0361202816516,1598.4657691291466,3.7299999999999995,4.04,1.8,2.6,1.6742710622710621,1.3360180995475115,1.72674296540844,1.8982575384344391
2012-09-29,2012,Everton,Southampton,3.0,1.0,H,1570.080360093073,1481.9499998165584,5.5200000000000005,3.35,2.0,0.6,1.5341578253935235,0.8363636363636363,2.27468809602482,1.4601866666177488
2012-09-29,2012,Fulham,Manchester City,1.0,2.0,A,1531.017132244524,1671.1541227017667,5.4,5.29,1.8,1.8,1.4471522556390979,1.9541666666666675,2.2082712352652067,2.2126410993871377
2012-09-29,2012,Manchester United,Tottenham,2.0,3.0,A,1692.6431067651029,1575.5898581412525,4.369999999999999,5.2,2.4,1.6,1.1462703962703962,2.34012987012987,2.0023714951373606,2.140157295504334
2012-09-29,2012,Norwich City,Liverpool,2.0,5.0,A,1468.1501131892496,1479.5285406119465,2.9899999999999998,4.380000000000001,0.6,0.4,1.051948051948052,1.5456342419190716,1.3485066968504666,1.748540944163186
2012-09-29,2012,Reading,Newcastle United,2.0,2.0,D,1473.688637580232,1554.3376187326387,1.6625,3.3,0.25,1.6,0.590546218487395,1.0029167120700297,0.916733636688062,1.564490031662037
2012-09-29,2012,Stoke City,Swansea City,2.0,0.0,H,1468.9242885887666,1483.4428019305146,2.6,4.15,0.8,1.4,0.7467063049671745,1.1806313364055296,1.2517131436236713,1.7805847471814706
2012-09-29,2012,Sunderland,Wigan,1.0,0.0,H,1472.8940338329626,1478.4832657490708,1.5799999999999998,3.28,0.8,0.8,0.29427972709551653,0.9653910533910534,0.9467717423554566,1.4582622041997522
2012-09-30,2012,Aston Villa,West Brom,1.0,1.0,D,1441.6539054292161,1507.927021667038,3.4099999999999993,3.6099999999999994,0.8,2.0,0.9946213818357206,0.9299022896845038,1.4874410414477908,1.6851138724445431
2012-10-01,2012,QPR,West Ham United,1.0,2.0,A,1431.5519319642012,1438.284414625343,3.3199999999999994,3.8099999999999996,0.4,1.6,0.723888732040906,1.4527637721755369,1.4177471818571201,1.686542510566758
2012-10-06,2012,Wigan,Everton,2.0,2.0,D,1468.322408599025,1577.5968039520344,3.13,5.68,0.8,2.0,0.7320577200577201,1.7768850981207962,1.4105526422930734,2.324692481053876
2012-10-06,2012,West Ham United,Arsenal,1.0,3.0,A,1448.0906624479207,1593.8758064235274,4.41,3.8,1.6,1.6,1.5463699102829538,1.311771062271062,1.8691575099861122,1.725033548379607
2012-10-06,2012,West Brom,QPR,3.0,2.0,H,1506.0423311475959,1421.7456841416235,3.38,3.04,1.6,0.4,0.8526295624117765,0.5857934939456678,1.5756112883060256,1.3311321824377662
2012-10-06,2012,Chelsea,Norwich City,4.0,1.0,H,1608.6260829872708,1458.4774936211686,4.279999999999999,3.46,2.6,0.6,1.391900452488688,1.1948051948051948,1.972966955463272,1.4869273316323117
2012-10-06,2012,Manchester City,Sunderland,3.0,0.0,H,1677.3260340466038,1483.0548909830084,5.1,1.75,1.8,1.4,2.1166666666666676,0.4961315789473685,2.1572869424124277,1.0604813042621355
2012-10-06,2012,Swansea City,Reading,2.0,2.0,D,1473.0251685887133,1475.969089284729,3.5100000000000002,2.1,0.8,0.4,1.1556313364055297,0.8224369747899161,1.5258067116236569,1.0635917571425946
2012-10-07,2012,Liverpool,Stoke City,0.0,0.0,D,1489.2011601800275,1479.3419219305679,4.2299999999999995,2.82,1.0,1.2,1.5618735581583878,0.9415780998389695,1.7661203093813407,1.3604911791814847
2012-10-07,2012,Newcastle United,Manchester United,0.0,3.0,A,1552.0571670281415,1679.3959797264288,3.2700000000000005,4.5,1.2,2.4,0.9976535541752931,1.2585252982311803,1.5148819112075045,2.0378389279270475
2012-10-07,2012,Southampton,Fulham,2.0,2.0,D,1474.433555957597,1524.8452208996869,3.05,4.9,0.6,1.2,0.8271043771043771,0.9345472136222911,1.3681822815886926,1.9966253922399164
2012-10-07,2012,Tottenham,Aston Villa,2.0,0.0,H,1588.8369851799266,1443.5385959486582,5.159999999999999,3.7299999999999995,2.2,1.0,2.1461904761904758,0.9939220811364198,2.191689862714647,1.6039436255863087
2012-10-20,2012,Tottenham,Chelsea,2.0,4.0,A,1594.8828356275121,1614.5548144313157,5.26,4.36,2.6,2.6,2.2676190476190476,1.4188235294117646,2.2633020895006695,1.9985479505150177
2012-10-20,2012,West Ham United,Southampton,4.0,1.0,H,1442.0566248822656,1475.874422961052,4.2,2.82,1.6,0.8,1.4590683229813664,0.798056758056758,1.8045484333019375,1.319566512789614
2012-10-20,2012,West Brom,Manchester City,1.0,2.0,A,1513.6625924145665,1682.2525149000976,3.65,6.169999999999999,2.0,2.2,0.9591812865497076,2.543333333333334,1.6986433579772178,2.519600670640026
2012-10-20,2012,Swansea City,Wigan,2.0,1.0,H,1473.1098994097993,1471.3678163760032,4.4399999999999995,2.95,0.4,0.4,1.4594408602150537,0.6796767676767677,1.7648293065092797,1.3173647510336008
2012-10-20,2012,Fulham,Aston Villa,1.0,0.0,H,1523.404353896232,1437.4927455010727,4.48,3.8899999999999997,1.4,1.0,0.9682972136222912,1.005876540339456,1.8902411610389953,1.650331398800286
2012-10-20,2012,Manchester United,Stoke City,4.0,2.0,H,1685.8866219612034,1479.625617472516,4.2,2.71,2.4,1.2,1.2671225832990538,0.9186531986531987,1.949569765856321,1.327566831326004
2012-10-20,2012,Liverpool,Reading,1.0,0.0,H,1488.9174646380793,1475.8843584636431,4.040000000000001,2.29,1.0,0.4,1.7579519895309368,0.6491036414565826,1.7090446572368214,1.1205691622569716
2012-10-20,2012,Norwich City,Arsenal,1.0,0.0,H,1452.5487621771238,1599.9098439891825,3.34,4.4399999999999995,0.4,2.0,0.9504201680672268,1.5632862137862138,1.4293463365805663,1.9586426250637818
2012-10-21,2012,QPR,Everton,1.0,1.0,D,1414.125422874653,1574.5513961750562,3.3199999999999994,5.62,0.2,1.6,0.6474096555618295,1.5490776114897804,1.3931001127665739,2.2658803723133483
2012-10-21,2012,Sunderland,Newcastle United,1.0,1.0,D,1478.1284101295146,1545.5665247933669,2.13,3.1699999999999995,1.2,1.2,0.5086162790697675,0.9653303218520606,1.153167576034537,1.483151073278231
2012-10-27,2012,Wigan,West Ham United,2.0,1.0,H,1461.417957136106,1453.0269170437489,3.11,3.7600000000000002,0.2,1.6,0.681010101010101,1.4644254658385094,1.3427114552362949,1.6754738445449997
2012-10-27,2012,Stoke City,Sunderland,0.0,0.0,D,1474.9508949684634,1480.0454203999586,2.4099999999999993,2.5799999999999996,1.0,1.2,0.725925925925926,0.6970607235142119,1.2163202386582568,1.288678778773322
2012-10-27,2012,Reading,Fulham,3.0,3.0,D,1466.2593055583293,1530.9808139712325,2.3099999999999996,4.1899999999999995,0.4,2.0,0.6508024831554244,1.1454400707651482,1.1240024814822211,1.8652615503923287
2012-10-27,2012,Aston Villa,Norwich City,1.0,1.0,D,1429.9162854260721,1466.552880373225,3.46,3.21,0.8,0.8,0.9145721925133691,0.9336582633053221,1.4993110094469526,1.4340807680995267
2012-10-27,2012,Arsenal,QPR,1.0,0.0,H,1585.9057257930813,1418.4404608194975,4.4799999999999995,3.4899999999999998,1.4,0.4,1.7884610389610391,0.826576322228496,1.9069081935448213,1.465250789551866
2012-10-27,2012,Manchester City,Swansea City,1.0,0.0,H,1687.7482052671937,1483.0597586496965,6.279999999999999,4.589999999999999,2.2,0.8,2.4020000000000006,1.1816630824372758,2.5540661880712516,1.8524826023065855
2012-10-28,2012,Chelsea,Manchester United,2.0,3.0,A,1623.989213654287,1690.561344465256,4.43,4.029999999999999,2.6,2.4,1.3088235294117647,1.3221225832990537,2.0220637903078096,1.8998163585240682
2012-10-28,2012,Everton,Liverpool,2.0,2.0,D,1570.2363582302116,1498.5425175433932,5.51,4.51,1.8,1.6,1.5345848578665922,2.0090798090798088,2.2517296955280566,1.9126113380115715
2012-10-28,2012,Newcastle United,West Brom,2.0,1.0,H,1543.6495145229228,1508.1669020474703,3.1199999999999997,3.69,1.2,1.4,0.9218520609824953,0.8518796992481203,1.4676398705394458,1.649177840545992
2012-10-28,2012,Southampton,Tottenham,1.0,2.0,A,1464.9041307995687,1585.4484364045409,2.46,5.91,0.8,2.4,0.8004377104377104,2.358145363408521,1.2086411015465517,2.4357862497078773
2012-11-03,2012,Swansea City,Chelsea,1.0,1.0,D,1478.3525317870574,1615.8822034548405,4.569999999999999,4.589999999999999,0.8,2.4,1.2598888888888888,1.2673913043478262,1.845227341809882,2.0479019209212903
2012-11-03,2012,Tottenham,Wigan,0.0,1.0,A,1592.1117185131375,1471.1764905345738,5.2,3.9200000000000004,2.4,0.8,1.5819548872180451,0.8175180375180375,2.2245631249368367,1.64831373080922
2012-11-03,2012,Sunderland,Aston Villa,0.0,1.0,A,1479.8987986792613,1430.9668802798064,2.51,2.7,1.2,0.4,0.7303940568475453,0.6538579067990833,1.2676396796478029,1.2315911680746152
2012-11-03,2012,West Ham United,Manchester City,0.0,0.0,D,1443.2683836452811,1692.4554321298328,4.37,5.76,1.4,2.6,1.5578816870366659,1.952000000000001,1.8358715689720748,2.4393214485679557
2012-11-03,2012,Manchester United,Arsenal,2.0,1.0,H,1698.6683546647025,1591.4272564557664,3.78,4.430000000000001,2.4,1.4,1.0759687371452076,2.1313181818181817,1.8269782279105873,1.8933806017215378
2012-11-03,2012,Fulham,Everton,2.0,2.0,D,1529.1392320030875,1568.201642001745,3.63,5.369999999999999,1.6,1.8,0.9479663865546218,1.5281521093285804,1.6567704618674899,2.2091871045337985
2012-11-03,2012,Norwich City,Stoke City,1.0,0.0,H,1465.5022855194907,1475.0975166891608,2.5300000000000002,2.7599999999999993,0.8,1.0,0.7556362852833441,1.0140740740740741,1.2298006094718643,1.321359337783776
2012-11-04,2012,Liverpool,Newcastle United,1.0,1.0,D,1500.5772337718597,1552.6317786973705,4.069999999999999,3.03,1.6,1.6,1.6125763125763126,1.039434478564913,1.7811539290058291,1.4830351409859654
2012-11-04,2012,QPR,Reading,1.0,1.0,D,1412.9189301568124,1468.1008875264743,3.1599999999999997,3.02,0.2,0.6,0.7298701298701299,0.8075083655083655,1.34477838137515,1.3574935700070598
2012-11-05,2012,West Brom,Southampton,2.0,0.0,H,1499.1846378730227,1458.2408486909721,3.3699999999999997,2.6399999999999997,1.4,0.8,0.8983193277310925,0.9341498316498317,1.5507825700994726,1.2608642263175927
2012-11-10,2012,Stoke City,QPR,1.0,0.0,H,1464.8214139283086,1414.4939728574461,2.45,3.8600000000000003,1.0,0.4,0.978095238095238,0.8982202982202983,1.2256190437142158,1.575198392761986
2012-11-10,2012,Southampton,Swansea City,1.0,1.0,D,1449.4138804924205,1482.1163897029244,2.65,4.109999999999999,0.2,1.0,0.7649798711755234,1.3123099415204678,1.2015103681313122,1.7282310372541132
2012-11-10,2012,Reading,Norwich City,0.0,0.0,D,1466.5258448258405,1475.7783882803428,3.7099999999999995,2.96,0.8,1.4,0.8233813813813814,1.0009696186166774,1.584073558620224,1.4215409035414248
2012-11-10,2012,Wigan,West Brom,1.0,2.0,A,1484.5232035961337,1508.0116060715743,3.35,3.65,1.4,1.4,0.6637301587301587,0.9316526610644257,1.5408728542923023,1.637136428285753
2012-11-10,2012,Aston Villa,Manchester United,2.0,3.0,A,1442.3660156178746,1705.6761363540531,3.0,4.05,1.0,2.4,0.7669800787447846,1.2941505553270258,1.3846309374980998,1.909846969694414
2012-11-10,2012,Arsenal,Fulham,3.0,3.0,D,1584.4194747664158,1530.2588250487688,4.3,3.2700000000000005,1.2,1.2,2.1245813397129187,0.8598711484593838,1.8325118599377106,1.509069020013005
2012-11-10,2012,Everton,Sunderland,2.0,1.0,H,1567.0820489560638,1468.4996633411931,5.01,2.58,1.4,1.0,1.7871997283761991,0.8428940568475454,2.060888546388284,1.2655999102243183
2012-11-11,2012,Chelsea,Liverpool,1.0,1.0,D,1612.1183455389735,1502.064373089644,4.33,4.49,2.0,1.8,1.2191560102301788,1.7466422466422464,1.9288982254770595,1.9275504994905717
